date,author,num_commits,num_lines_added,num_lines_removed
2021-01-11,Matthieu Bergel,1,3,3
2021-01-12,Daniel Gavrilov,2,10,18
2021-01-12,Marcel Gerber,1,0,1
2021-01-12,Shahid Ahmad,1,8,13
2021-01-13,Daniel Gavrilov,1,6,3
2021-01-13,Marcel Gerber,1,1,1
2021-01-14,Daniel Gavrilov,1,7,7
2021-01-14,Matthieu Bergel,2,142,103
2021-01-15,Marcel Gerber,1,4,1
2021-01-15,Matthieu Bergel,1,18,2
2021-01-18,Daniel Gavrilov,3,7,5
2021-01-18,Matthieu Bergel,2,394,92
2021-01-19,Marcel Gerber,1,28,9
2021-01-20,Marcel Gerber,2,10,4
2021-01-21,Daniel Gavrilov,4,861,291
2021-01-21,Shahid Ahmad,1,61,39
2021-01-22,Daniel Gavrilov,5,15,24
2021-01-22,Marcel Gerber,1,12,7
2021-01-22,Shahid Ahmad,1,40,39
2021-01-25,Daniel Gavrilov,4,99,38
2021-01-25,Marcel Gerber,2,35,27
2021-01-26,Daniel Gavrilov,9,49,22
2021-01-26,Marcel Gerber,1,1,1
2021-01-26,Matthieu Bergel,2,9,1
2021-01-27,Daniel Gavrilov,14,285,61
2021-01-27,Matthieu Bergel,2,12,10
2021-01-28,Marcel Gerber,4,138,38
2021-01-28,Matthieu Bergel,2,19,8
2021-01-28,Shahid Ahmad,1,33,23
2021-01-29,Daniel Gavrilov,2,10,3
2021-01-29,Marcel Gerber,1,1,1
2021-01-29,Shahid Ahmad,1,18,8
2021-01-30,Marcel Gerber,2,26,2
2021-02-01,Daniel Gavrilov,1,1,1
2021-02-01,Marcel Gerber,1,1,1
2021-02-02,Breck Yunits,2,10,0
2021-02-02,Daniel Gavrilov,8,662,335
2021-02-02,Marcel Gerber,3,26,7
2021-02-03,Breck Yunits,5,245,167
2021-02-03,Daniel Gavrilov,1,16,1
2021-02-03,Shahid Ahmad,8,85,31
2021-02-03,breck7,1,0,1
2021-02-04,Daniel Gavrilov,1,1,2
2021-02-04,Shahid Ahmad,7,141,116
2021-02-05,Shahid Ahmad,2,37,23
2021-02-08,Hannah Ritchie,1,38,1
2021-02-08,Marcel Gerber,3,108,20
2021-02-08,Shahid Ahmad,2,19,5
2021-02-08,shaahmad,1,2,2
2021-02-09,Marcel Gerber,2,13,8
2021-02-09,Shahid Ahmad,11,41,40
2021-02-10,Matthieu Bergel,1,8,9
2021-02-10,Shahid Ahmad,1,19,22
2021-02-10,mlbrgl,1,2,2
2021-02-11,Matthieu Bergel,1,36,0
2021-02-15,Marcel Gerber,4,88,49
2021-02-16,Matthieu Bergel,3,14,5
2021-02-18,Daniel Gavrilov,1,1,1
2021-02-19,Marcel Gerber,8,279,156
2021-02-22,Matthieu Bergel,1,9,8
2021-02-23,Daniel Gavrilov,12,849,1295
2021-02-23,Matthieu Bergel,1,5,2
2021-02-24,Daniel Gavrilov,7,148,196
2021-02-25,Marcel Gerber,1,3,3
2021-03-01,Daniel Gavrilov,7,146,104
2021-03-01,Marcel Gerber,1,4,1
2021-03-02,Daniel Gavrilov,7,267,153
2021-03-02,Marcel Gerber,6,40,27
2021-03-03,Daniel Gavrilov,3,206,64
2021-03-03,Marcel Gerber,9,194,176
2021-03-03,Matthieu Bergel,1,21,2
2021-03-03,dependabot[bot],1,25,19
2021-03-04,Daniel Gavrilov,4,93,43
2021-03-04,Marcel Gerber,1,1,1
2021-03-08,Daniel Gavrilov,2,16,8
2021-03-09,Daniel Gavrilov,2,12,1
2021-03-10,Matthieu Bergel,3,18,8
2021-03-11,Daniel Gavrilov,1,9,3
2021-03-11,Matthieu Bergel,2,2,8
2021-03-11,dependabot[bot],1,16,16
2021-03-15,Daniel Gavrilov,3,29,51
2021-03-15,Marcel Gerber,4,10,7
2021-03-15,MarcelGerber,1,5,6
2021-03-16,Daniel Gavrilov,1,14,6
2021-03-16,Marcel Gerber,6,1729,2188
2021-03-16,dependabot[bot],2,19,19
2021-03-17,Daniel Gavrilov,3,58,4
2021-03-17,Marcel Gerber,1,13,17
2021-03-17,Matthieu Bergel,1,3,3
2021-03-18,Daniel Gavrilov,1,27,1
2021-03-18,Matthieu Bergel,3,4,25
2021-03-19,Matthieu Bergel,1,27,0
2021-03-22,Daniel Gavrilov,1,4,4
2021-03-22,Marcel Gerber,5,55,7
2021-03-22,Matthieu Bergel,7,3186,2510
2021-03-22,mlbrgl,2,15,6
2021-03-23,Daniel Gavrilov,1,10,9
2021-03-23,Marcel Gerber,3,83,34
2021-03-23,Matthieu Bergel,2,84,4
2021-03-24,Marcel Gerber,2,53,6
2021-03-25,Tom Evans,1,2,1
2021-03-26,Hannah Ritchie,1,57,0
2021-03-26,Marcel Gerber,1,1,0
2021-03-26,MarcelGerber,1,5,1
2021-03-29,Daniel Gavrilov,3,57,2
2021-03-30,Daniel Gavrilov,14,625,234
2021-03-30,dependabot[bot],1,3,3
2021-03-31,Daniel Gavrilov,1,3,3
2021-04-01,Marcel Gerber,1,2,1
2021-04-01,Matthieu Bergel,1,123,165
2021-04-06,Daniel Gavrilov,3,28,1
2021-04-06,Marcel Gerber,4,34,16
2021-04-07,Daniel Gavrilov,3,78,10
2021-04-07,Marcel Gerber,3,88,8
2021-04-07,Matthieu Bergel,5,73,94
2021-04-08,Matthieu Bergel,6,55,35
2021-04-08,mlbrgl,1,1,1
2021-04-11,Marcel Gerber,3,21,16
2021-04-12,Daniel Gavrilov,5,1376,279
2021-04-12,Marcel Gerber,1,37,16
2021-04-13,Bobbie Macdonald,1,1436,2
2021-04-13,Marcel Gerber,2,60,545
2021-04-13,Matthieu Bergel,3,262,236
2021-04-14,Daniel Gavrilov,5,115,34
2021-04-14,Marcel Gerber,3,5,1
2021-04-15,Bobbie Macdonald,3,235,139
2021-04-15,Daniel Gavrilov,2,274,295
2021-04-17,Matthieu Bergel,1,7,4
2021-04-19,Marcel Gerber,1,30,43
2021-04-19,dependabot[bot],1,6,6
2021-04-20,Daniel Gavrilov,4,96,24
2021-04-20,Matthieu Bergel,5,43,72
2021-04-21,Daniel Gavrilov,5,38,45
2021-04-23,Matthieu Bergel,1,5,5
2021-04-26,Daniel Gavrilov,4,40,12
2021-04-26,Matthieu Bergel,5,199,29
2021-04-27,Matthieu Bergel,2,2,1
2021-04-28,Daniel Gavrilov,10,782,262
2021-04-28,Marcel Gerber,1,17,1
2021-04-28,Matthieu Bergel,1,43,31
2021-04-30,Matthieu Bergel,4,137,135
2021-05-01,Marcel Gerber,1,3,4
2021-05-02,Marcel Gerber,1,3,3
2021-05-03,Marcel Gerber,2,9,6
2021-05-03,Matthieu Bergel,2,4,2
2021-05-05,Daniel Gavrilov,7,44,71
2021-05-05,Matthieu Bergel,6,23,16
2021-05-06,Daniel Bachler,1,25,6
2021-05-06,Daniel Gavrilov,7,100,24
2021-05-06,Hannah Ritchie,1,5,0
2021-05-06,Marcel Gerber,1,7,7
2021-05-06,Matthieu Bergel,1,143,152
2021-05-07,Matthieu Bergel,5,219,189
2021-05-08,dependabot[bot],1,13,12
2021-05-09,dependabot[bot],1,3,3
2021-05-10,Daniel Bachler,3,2078,1675
2021-05-11,dependabot[bot],1,1,6
2021-05-12,dependabot[bot],1,5,5
2021-05-13,Matthieu Bergel,3,25,5
2021-05-14,Daniel Bachler,1,26,0
2021-05-14,Lars Yencken,3,72,5
2021-05-14,Matthieu Bergel,3,81,7
2021-05-15,Matthieu Bergel,3,230,30
2021-05-16,Lars Yencken,1,2,1
2021-05-17,Daniel Bachler,2,25,2
2021-05-17,Marcel Gerber,4,12,117
2021-05-17,Matthieu Bergel,4,104,23
2021-05-18,Daniel Bachler,2,187,47
2021-05-18,Lars Yencken,1,51,31
2021-05-18,Matthieu Bergel,4,143,150
2021-05-19,Daniel Gavrilov,4,15,6
2021-05-19,Lars Yencken,5,52,94
2021-05-19,Marcel Gerber,6,102,26
2021-05-19,Matthieu Bergel,1,5,5
2021-05-19,larsyencken,1,3,3
2021-05-20,Daniel Bachler,1,3,1
2021-05-20,Lars Yencken,5,34,15
2021-05-21,Daniel Bachler,2,376,108
2021-05-21,Lars Yencken,3,16,6
2021-05-21,Matthieu Bergel,1,109,184
2021-05-22,Marcel Gerber,2,6,2
2021-05-24,Daniel Bachler,2,191,57
2021-05-24,Lars Yencken,3,9,8
2021-05-24,Marcel Gerber,5,300,128
2021-05-25,Daniel Bachler,5,203,116
2021-05-25,Daniel Gavrilov,1,5,0
2021-05-25,Marcel Gerber,11,158,73
2021-05-26,Daniel Bachler,4,244,90
2021-05-26,Daniel Gavrilov,2,3,2
2021-05-26,Lars Yencken,5,107,70
2021-05-26,Marcel Gerber,5,87,37
2021-05-27,Daniel Bachler,3,49,43
2021-05-27,Lars Yencken,2,8,3
2021-05-27,dependabot[bot],1,3,3
2021-05-28,Daniel Bachler,2,690,19
2021-05-28,Lars Yencken,2,12,1
2021-05-28,Matthieu Bergel,9,61,36
2021-05-30,Marcel Gerber,1,89,8
2021-05-31,Daniel Bachler,15,485,412
2021-05-31,Marcel Gerber,1,10,10
2021-06-01,Daniel Bachler,3,102,83
2021-06-01,Matthieu Bergel,1,1917,3573
2021-06-02,Daniel Bachler,2,123,75
2021-06-02,Lars Yencken,1,25,3
2021-06-02,Marcel Gerber,9,1671,1684
2021-06-02,MarcelGerber,1,20,39
2021-06-02,Matthieu Bergel,1,2,1
2021-06-03,Daniel Bachler,2,72,42
2021-06-03,Marcel Gerber,7,711,1546
2021-06-03,Matthieu Bergel,1,2,2
2021-06-04,Lars Yencken,2,73,5
2021-06-04,dependabot[bot],1,6,6
2021-06-07,Daniel Bachler,2,508,427
2021-06-07,Marcel Gerber,8,92,67
2021-06-08,Daniel Bachler,1,19,10
2021-06-08,Lars Yencken,2,58,20
2021-06-08,Matthieu Bergel,4,195,113
2021-06-08,mlbrgl,1,1,1
2021-06-09,Daniel Bachler,3,122,101
2021-06-09,Daniel Gavrilov,1,6,10
2021-06-09,Matthieu Bergel,6,461,503
2021-06-10,Daniel Bachler,3,193,170
2021-06-10,Matthieu Bergel,1,1,0
2021-06-11,Bobbie Macdonald,5,1690,755
2021-06-11,Lars Yencken,2,62,70
2021-06-11,Marcel Gerber,1,10,2
2021-06-11,Matthieu Bergel,1,12,7
2021-06-14,Bobbie Macdonald,1,0,1
2021-06-14,Daniel Bachler,2,171,157
2021-06-14,Lars Yencken,1,31,3
2021-06-14,Matthieu Bergel,5,53,19
2021-06-15,Daniel Bachler,4,71,14
2021-06-15,Daniel Gavrilov,4,41,43
2021-06-15,Lars Yencken,2,19,26
2021-06-15,Marcel Gerber,1,6,0
2021-06-15,Matthieu Bergel,1,6,3
2021-06-15,dependabot[bot],1,3,3
2021-06-16,Marcel Gerber,2,47,35
2021-06-16,dependabot[bot],1,3,3
2021-06-17,Daniel Bachler,1,60,23
2021-06-17,Matthieu Bergel,2,211,106
2021-06-19,Daniel Bachler,6,59,11
2021-06-21,Daniel Bachler,3,110,72
2021-06-21,Daniel Gavrilov,2,18,11
2021-06-21,danyx23,1,5,9
2021-06-22,Daniel Bachler,1,14,1
2021-06-22,Daniel Gavrilov,7,141,71
2021-06-22,Lars Yencken,2,123,24
2021-06-22,Matthieu Bergel,6,215,192
2021-06-23,Daniel Bachler,2,131,21
2021-06-23,Matthieu Bergel,1,1,1
2021-06-24,Daniel Bachler,5,59,25
2021-06-24,Lars Yencken,5,39,28
2021-06-24,Matthieu Bergel,6,240,59
2021-06-25,Lars Yencken,1,20,5
2021-06-25,Matthieu Bergel,3,2,104
2021-06-28,Daniel Bachler,6,209,244
2021-06-28,Daniel Gavrilov,1,2,1
2021-06-28,Matthieu Bergel,4,10,10
2021-06-29,Matthieu Bergel,2,1,4
2021-06-30,Daniel Gavrilov,1,1,13
2021-06-30,Hannah Ritchie,2,28,1
2021-06-30,HannahRitchie,1,1,1
2021-06-30,Matthieu Bergel,2,4,3
2021-07-01,Marcel Gerber,1,59,12
2021-07-01,Matthieu Bergel,2,13,3
2021-07-02,Daniel Bachler,1,60,61
2021-07-02,Marcel Gerber,4,57,58
2021-07-03,Daniel Bachler,1,118,50
2021-07-05,Daniel Bachler,3,35,39
2021-07-05,Marcel Gerber,4,227,174
2021-07-06,Daniel Bachler,1,3,0
2021-07-06,Marcel Gerber,1,4,5
2021-07-07,Daniel Bachler,2,14,2
2021-07-07,Marcel Gerber,6,147,154
2021-07-07,Matthieu Bergel,1,11,11
2021-07-08,Matthieu Bergel,6,46,37
2021-07-08,mlbrgl,1,30,30
2021-07-09,Matthieu Bergel,2,4,2
2021-07-11,Marcel Gerber,2,7,28
2021-07-12,Bobbie Macdonald,7,207,166
2021-07-12,Daniel Bachler,1,46,45
2021-07-13,Daniel Bachler,4,116,56
2021-07-13,Daniel Gavrilov,3,183,107
2021-07-13,Lars Yencken,1,187,47
2021-07-14,Daniel Bachler,4,197,6
2021-07-14,Daniel Gavrilov,2,3,2
2021-07-14,Marcel Gerber,11,524,102
2021-07-14,danyx23,1,3,2
2021-07-15,Daniel Bachler,3,109,86
2021-07-19,Daniel Bachler,1,13,2
2021-07-19,Daniel Gavrilov,2,15,16
2021-07-20,Daniel Bachler,5,794,59
2021-07-20,Daniel Gavrilov,22,547,292
2021-07-20,Lars Yencken,2,29,22
2021-07-20,danyx23,1,689,684
2021-07-21,Daniel Bachler,1,32,14
2021-07-21,Daniel Gavrilov,11,263,155
2021-07-21,Marcel Gerber,7,175,162
2021-07-22,Daniel Bachler,3,65,21
2021-07-22,Daniel Gavrilov,13,180,159
2021-07-22,Lars Yencken,2,96,212
2021-07-23,Daniel Bachler,4,475,280
2021-07-23,Lars Yencken,7,15,12
2021-07-24,Daniel Bachler,2,133,23
2021-07-25,Marcel Gerber,1,2,0
2021-07-26,Daniel Bachler,4,210,102
2021-07-26,Daniel Gavrilov,1,2,0
2021-07-27,Daniel Bachler,10,241,181
2021-07-27,Daniel Gavrilov,10,267,143
2021-07-27,Marcel Gerber,3,29,30
2021-07-28,Daniel Bachler,2,78,50
2021-07-28,Daniel Gavrilov,10,213,54
2021-07-28,Marcel Gerber,9,221,770
2021-07-29,Daniel Gavrilov,3,88,48
2021-07-29,Marcel Gerber,1,19,18
2021-08-02,Daniel Gavrilov,9,88,76
2021-08-02,Marcel Gerber,5,92,86
2021-08-03,Daniel Gavrilov,3,48,37
2021-08-03,Lars Yencken,3,118,24
2021-08-03,Marcel Gerber,2,5,1
2021-08-03,dependabot[bot],1,18,18
2021-08-04,Lars Yencken,4,34,15
2021-08-05,Lars Yencken,4,28,19
2021-08-05,Marcel Gerber,3,29,1
2021-08-06,Bobbie Macdonald,1,10,1
2021-08-09,Bobbie Macdonald,1,26,0
2021-08-09,Daniel Bachler,4,140,147
2021-08-09,Daniel Gavrilov,1,14,4
2021-08-10,Daniel Bachler,3,53,15
2021-08-10,Lars Yencken,4,21,5
2021-08-10,Marcel Gerber,6,16,11
2021-08-10,dependabot[bot],1,3,3
2021-08-11,Daniel Bachler,5,54,22
2021-08-16,Daniel Bachler,4,1215,288
2021-08-16,Daniel Gavrilov,1,8,8
2021-08-16,Hannah Ritchie,1,0,1
2021-08-17,Daniel Bachler,4,278,97
2021-08-17,Daniel Gavrilov,6,155,81
2021-08-18,Daniel Bachler,2,160,5
2021-08-18,Daniel Gavrilov,8,339,77
2021-08-18,Lars Yencken,1,1,1
2021-08-19,Daniel Bachler,1,42,43
2021-08-19,Lars Yencken,3,47,88
2021-08-23,Daniel Bachler,1,104,8
2021-08-23,Lars Yencken,2,205,205
2021-08-24,Daniel Bachler,1,66,20
2021-08-25,Daniel Bachler,3,363,242
2021-08-30,Daniel Bachler,6,80,33
2021-08-30,Marcel Gerber,2,2,2
2021-08-31,Daniel Bachler,4,115,86
2021-08-31,Daniel Gavrilov,3,9,6
2021-09-01,Daniel Bachler,2,88,81
2021-09-01,dependabot[bot],1,17,17
2021-09-02,Daniel Gavrilov,4,32,43
2021-09-02,Matthieu Bergel,1,52,52
2021-09-02,mlbrgl,1,53,53
2021-09-03,Marcel Gerber,8,920,1361
2021-09-03,Matthieu Bergel,2,148,117
2021-09-06,Daniel Bachler,1,83,33
2021-09-06,Marcel Gerber,4,55,5
2021-09-06,Matthieu Bergel,2,168,79
2021-09-06,danyx23,1,1,3
2021-09-07,Daniel Bachler,1,8,50
2021-09-08,Daniel Gavrilov,2,9,9
2021-09-08,Marcel Gerber,4,25,4
2021-09-14,Daniel Gavrilov,4,26,18
2021-09-16,Daniel Bachler,2,32,8
2021-09-16,Marcel Gerber,2,4,2
2021-09-17,Marcel Gerber,5,590,517
2021-09-17,Matthieu Bergel,1,4,1
2021-09-21,Hannah Ritchie,2,6,6
2021-09-21,Marcel Gerber,3,34,20
2021-09-21,dependabot[bot],1,3,3
2021-09-22,Daniel Bachler,2,14,5
2021-09-23,Daniel Bachler,5,77,14
2021-09-24,Daniel Bachler,2,11,4
2021-09-24,Hannah Ritchie,1,2,1
2021-09-24,Matthieu Bergel,1,1,0
2021-09-27,Daniel Bachler,3,77,249
2021-09-27,Marcel Gerber,4,73,7
2021-09-27,Matthieu Bergel,2,39,44
2021-09-28,Daniel Bachler,1,6,1
2021-09-28,Daniel Gavrilov,3,34,20
2021-09-28,Marcel Gerber,2,10,17
2021-09-28,Matthieu Bergel,2,9,8
2021-09-29,Daniel Bachler,2,8,24
2021-09-30,Marcel Gerber,1,1,1
2021-10-01,Daniel Bachler,1,14,17
2021-10-01,Matthieu Bergel,4,71,30
2021-10-02,Daniel Bachler,1,100,40
2021-10-02,danyx23,1,6,6
2021-10-03,Daniel Bachler,1,3,1
2021-10-04,Daniel Bachler,2,47,8
2021-10-04,Marcel Gerber,1,32,9
2021-10-05,Matthieu Bergel,1,5,5
2021-10-05,dependabot[bot],1,5,5
2021-10-07,Matthieu Bergel,1,42,6
2021-10-08,Bobbie Macdonald,1,286,1
2021-10-11,Daniel Bachler,1,7,0
2021-10-11,Matthieu Bergel,1,171,112
2021-10-12,Bobbie Macdonald,6,783,5
2021-10-12,Daniel Bachler,1,2,2
2021-10-12,Matthieu Bergel,1,92,44
2021-10-13,Hannah Ritchie,1,4,3
2021-10-20,Marcel Gerber,17,1495,1666
2021-10-21,Lars Yencken,1,1,3
2021-10-21,Marcel Gerber,3,92,49
2021-10-25,Matthieu Bergel,4,148,109
2021-10-26,Matthieu Bergel,1,178,15
2021-10-28,Marcel Gerber,5,312,358
2021-10-29,Matthieu Bergel,3,27,10
2021-10-29,mlbrgl,1,2,3
2021-11-01,Daniel Bachler,1,481,0
2021-11-01,Matthieu Bergel,1,75,9
2021-11-02,Marcel Gerber,3,77,27
2021-11-03,Daniel Bachler,1,557,441
2021-11-03,Matthieu Bergel,5,715,686
2021-11-04,Daniel Bachler,1,225,32
2021-11-04,Lars Yencken,1,4,0
2021-11-04,Matthieu Bergel,3,55,13
2021-11-05,Daniel Bachler,2,536,86
2021-11-05,Marcel Gerber,2,2,2
2021-11-05,Matthieu Bergel,2,33,23
2021-11-10,Daniel Bachler,1,833,48
2021-11-10,Daniel Gavrilov,6,446,376
2021-11-12,Daniel Bachler,5,2322,48
2021-11-14,Marcel Gerber,2,62,92
2021-11-15,Marcel Gerber,4,162,29
2021-11-15,Matthieu Bergel,2,11,2
2021-11-15,dependabot[bot],1,8,8
2021-11-16,Daniel Gavrilov,14,411,180
2021-11-16,Marcel Gerber,3,7,2
2021-11-16,Matthieu Bergel,3,194,577
2021-11-17,Daniel Gavrilov,1,56,0
2021-11-17,Marcel Gerber,7,93,45
2021-11-17,Matthieu Bergel,8,621,137
2021-11-18,Daniel Bachler,3,790,53
2021-11-18,Marcel Gerber,1,2,0
2021-11-18,Matthieu Bergel,2,7,3
2021-11-19,Bobbie Macdonald,2,95,26
2021-11-22,Daniel Bachler,3,640,303
2021-11-22,Marcel Gerber,3,26,21
2021-11-22,Matthieu Bergel,1,2,2
2021-11-24,Bobbie Macdonald,8,47,19
2021-11-25,Daniel Bachler,1,137,80
2021-11-25,Matthieu Bergel,8,312,289
2021-11-26,Matthieu Bergel,3,69,33
2021-11-30,Daniel Bachler,2,58,28
2021-11-30,Matthieu Bergel,6,65,50
2021-12-01,Daniel Gavrilov,1,4,1
2021-12-02,Matthieu Bergel,7,143,90
2021-12-03,Matthieu Bergel,4,17,14
2021-12-04,Daniel Bachler,2,514,167
2021-12-06,Daniel Bachler,1,29,19
2021-12-06,Matthieu Bergel,1,6,5
2021-12-07,Daniel Gavrilov,1,0,109
2021-12-08,Daniel Bachler,2,269,76
2021-12-08,Daniel Gavrilov,1,12,0
2021-12-08,Marcel Gerber,4,135,23
2021-12-08,Matthieu Bergel,1,0,89
2021-12-09,Marcel Gerber,8,462,654
2021-12-10,Matthieu Bergel,1,1,1
2021-12-13,Daniel Gavrilov,2,27,14
2021-12-13,Marcel Gerber,1,33,15
2021-12-14,Daniel Bachler,2,186,59
2021-12-14,Daniel Gavrilov,2,51,6
2021-12-14,Marcel Gerber,2,100,6
2021-12-15,Daniel Bachler,2,20,922
2021-12-15,Daniel Gavrilov,3,25,16
2021-12-15,Marcel Gerber,5,74,32
2021-12-16,Daniel Bachler,2,9,5
2021-12-16,Marcel Gerber,1,14,12
2021-12-17,Daniel Bachler,4,311,155
2021-12-17,Marcel Gerber,2,25,10
2021-12-19,Matthieu Bergel,1,106,20
2021-12-22,Daniel Gavrilov,7,563,207
2021-12-23,Daniel Gavrilov,9,369,106
2021-12-24,Daniel Gavrilov,3,92,47
2021-12-27,Daniel Gavrilov,1,20,2
2021-12-27,Matthieu Bergel,1,70,16
2021-12-28,Daniel Gavrilov,5,226,75
2021-12-28,Matthieu Bergel,3,42,84
2021-12-29,Daniel Gavrilov,7,214,71
2021-12-29,Marcel Gerber,2,59,108
2021-12-29,dependabot[bot],1,5,5
2021-12-30,Daniel Gavrilov,6,516,158
2021-12-30,Marcel Gerber,8,1192,1780
2021-12-31,Daniel Gavrilov,4,135,47
2022-01-03,Matthieu Bergel,3,350,80
2022-01-04,Daniel Gavrilov,5,27,27
2022-01-04,Matthieu Bergel,2,45,25
2022-01-05,Daniel Gavrilov,3,26,28
2022-01-05,Matthieu Bergel,4,132,48
2022-01-06,Hannah Ritchie,1,1,1
2022-01-06,Matthieu Bergel,9,259,179
2022-01-07,Matthieu Bergel,7,134,108
2022-01-10,Daniel Gavrilov,1,2,2
2022-01-12,Marcel Gerber,1,0,8
2022-01-12,Matthieu Bergel,1,4,3
2022-01-13,dependabot[bot],1,3,3
2022-01-15,Daniel Gavrilov,1,2,0
2022-01-15,dependabot[bot],1,5,5
2022-01-17,Matthieu Bergel,6,78,53
2022-01-18,Daniel Gavrilov,3,82,24
2022-01-18,Matthieu Bergel,2,116,3
2022-01-19,Matthieu Bergel,2,25,20
2022-01-20,Matthieu Bergel,12,260,249
2022-01-21,Daniel Bachler,2,300,353
2022-01-21,Matthieu Bergel,3,70,28
2022-01-22,Daniel Bachler,2,26,4
2022-01-22,Matthieu Bergel,1,1,1
2022-01-22,dependabot[bot],1,3,3
2022-01-24,Daniel Bachler,1,58,0
2022-01-24,Lars Yencken,2,24,13
2022-01-24,Matthieu Bergel,3,12,9
2022-01-24,danyx23,1,16,15
2022-01-24,dependabot[bot],1,25,5
2022-01-25,Daniel Bachler,12,142,544
2022-01-25,Daniel Gavrilov,5,24,21
2022-01-25,Marcel Gerber,3,7,154
2022-01-25,Matthieu Bergel,2,35,34
2022-01-25,danyx23,1,1,1
2022-01-26,Daniel Bachler,2,22,3
2022-01-26,Daniel Gavrilov,1,15,7
2022-01-26,Marcel Gerber,6,44,18
2022-01-26,Matthieu Bergel,4,2933,4110
2022-01-27,Can Olcer,1,46,0
2022-01-27,Daniel Bachler,1,161,0
2022-01-27,Marcel Gerber,4,82,126
2022-01-27,Matthieu Bergel,4,160,56
2022-01-28,Daniel Bachler,1,58,33
2022-01-28,Lars Yencken,2,6,2
2022-01-28,Matthieu Bergel,8,224,124
2022-01-30,Daniel Bachler,1,247,147
2022-01-31,Daniel Bachler,3,256,133
2022-01-31,danyx23,1,1,1
2022-02-01,Daniel Gavrilov,5,64,71
2022-02-01,Marcel Gerber,1,1,1
2022-02-01,Matthieu Bergel,1,11,4
2022-02-02,Daniel Gavrilov,1,12,7
2022-02-02,Matthieu Bergel,11,249,195
2022-02-03,Daniel Bachler,3,696,922
2022-02-03,Daniel Gavrilov,1,10,8
2022-02-03,Matthieu Bergel,5,117,30
2022-02-03,danielgavrilov,1,9,10
2022-02-04,Daniel Bachler,5,392,397
2022-02-04,Matthieu Bergel,4,2223,1160
2022-02-04,dependabot[bot],1,6,6
2022-02-07,Daniel Bachler,2,276,4
2022-02-08,Daniel Bachler,3,255,135
2022-02-08,Daniel Gavrilov,2,32,14
2022-02-08,Hannah Ritchie,2,39,1
2022-02-08,Lars Yencken,6,96,24
2022-02-08,Matthieu Bergel,2,71,70
2022-02-09,Daniel Bachler,4,69,32
2022-02-09,Daniel Gavrilov,5,122,66
2022-02-09,Matthieu Bergel,3,88,47
2022-02-10,Daniel Bachler,3,648,26
2022-02-10,Daniel Gavrilov,9,262,250
2022-02-10,Marcel Gerber,1,90,0
2022-02-10,Matthieu Bergel,7,150,108
2022-02-11,Daniel Bachler,3,448,297
2022-02-11,Marcel Gerber,2,22,19
2022-02-11,Matthieu Bergel,6,123,79
2022-02-12,dependabot[bot],1,3,3
2022-02-14,Daniel Bachler,2,23,26
2022-02-14,Marcel Gerber,8,2835,2739
2022-02-15,Daniel Bachler,2,1669,1379
2022-02-15,Daniel Gavrilov,5,125,24
2022-02-15,Matthieu Bergel,2,50,15
2022-02-16,Daniel Bachler,2,296,85
2022-02-16,Daniel Gavrilov,6,41,56
2022-02-16,Marcel Gerber,2,235,249
2022-02-16,Matthieu Bergel,2,16,5
2022-02-16,dependabot[bot],1,3,3
2022-02-17,Daniel Bachler,2,28,19
2022-02-17,Daniel Gavrilov,2,7,5
2022-02-17,Marcel Gerber,3,29,27
2022-02-17,MarcelGerber,1,4,6
2022-02-17,dependabot[bot],1,5,5
2022-02-18,Matthieu Bergel,1,6,461
2022-02-19,Can Olcer,2,21,26
2022-02-20,Marcel Gerber,1,5,7
2022-02-21,Daniel Bachler,6,144,215
2022-02-21,Daniel Gavrilov,3,21,29
2022-02-21,Marcel Gerber,2,8,2
2022-02-21,Matthieu Bergel,2,30,11
2022-02-23,Daniel Bachler,2,166,47
2022-02-23,Daniel Gavrilov,3,130,44
2022-02-23,Marcel Gerber,1,1,0
2022-02-24,Daniel Bachler,1,86,22
2022-02-24,Daniel Gavrilov,7,105,64
2022-02-24,Matthieu Bergel,2,196,83
2022-02-25,Matthieu Bergel,6,181,32
2022-02-28,Daniel Bachler,1,178,13
2022-02-28,Daniel Gavrilov,1,1,1
2022-02-28,dependabot[bot],1,5,5
2022-03-01,Daniel Bachler,1,30,4
2022-03-01,Daniel Gavrilov,2,24,17
2022-03-01,Matthieu Bergel,2,8,7
2022-03-02,Daniel Bachler,2,318,73
2022-03-02,Daniel Gavrilov,2,57,4
2022-03-02,Marcel Gerber,8,335,338
2022-03-02,Matthieu Bergel,2,15,2
2022-03-02,dependabot[bot],1,5,5
2022-03-03,Daniel Bachler,3,158,53
2022-03-03,Matthieu Bergel,1,2,2
2022-03-04,Daniel Bachler,1,381,479
2022-03-07,Daniel Bachler,1,4,3
2022-03-07,Daniel Gavrilov,3,13,20
2022-03-07,Matthieu Bergel,2,462,276
2022-03-08,Daniel Gavrilov,5,217,24
2022-03-08,Marcel Gerber,3,32,64
2022-03-09,Daniel Bachler,9,189,81
2022-03-09,Daniel Gavrilov,5,275,73
2022-03-09,Marcel Gerber,15,1613,1271
2022-03-09,Matthieu Bergel,2,31,312
2022-03-09,danyx23,1,2,3
2022-03-10,Daniel Bachler,1,11,122
2022-03-10,Marcel Gerber,7,207,301
